,Title,type_area,value_area,status,floor,transaction,furnishing,facing,price,price_sqft,description
5895,4 BHK Apartment for Sale in Ambli Ahmedabad,Carpet Area,2842 sqft,Poss. by Dec '25,6 out of 10,New Property,Unfurnished,East,â‚¹4.41 Cr ,"â‚¹9,000 per sqft ","Maruti Aatman Ahmedabad West has some great amenities to offer such as Swimming Pool, Sun Deck and Sewage Treatment Plant.   Bopal Eye Care Centre is a popular landmark in Ambli. Some popular transit points closest to Maruti Aatman are Sterling City, Ambli road railway station and Bopal gam. Out of this, Sterling City is the nearest from this location.Read more"
5896,"4 BHK Apartment for Sale in AKSHAR OCEAN PEARL, Ambli Ahmedabad",Carpet Area,1861 sqft,Poss. by Jun '25,9 out of 14,New Property,Unfurnished,East,â‚¹2.63 Cr ,"â‚¹7,800 per sqft ","A quiet and beautiful 4bhk 3384SQFT apartment located in heart of the city is available on sale in AHMEDABAD. Property is nicely located with all facilities nearby such as market, hospital, mother dairy, shopping mall, bus stand etc. Sector is very posh and premium. These gorgeous views and a wellplanned living experience turn your life into a beautiful Life. The premises are equipped with modern amenities like security, CCTV, power back up, fire sprinklers make living simpler and enjoyable by all standards. They are your unending source of joy, happiness, security, peace, and unconditionalRead more"
5897,"4 BHK Apartment for Sale in Manali Apartments, IIM Ahmedabad",Carpet Area,2035 sqft,Poss. by Oct '24,4 out of 7,New Property,Unfurnished,East,â‚¹3.25 Cr ,"â‚¹8,784 per sqft ","Check out Chavda Manali apartments in Vastrapur, one of the upcoming underconstruction housing societies in Ahmedabad West. This society will have all basic facilities and amenities to suit homebuyers needs and requirements. Brought to you by Chavda Infra, Chavda Manali apartments is scheduled for possession in Aug, 2025.Read more"
5898,5 BHK Apartment for Sale in Sarkhej Gandhinagar Highway Ahmedabad,Super Area,6075 sqft,Poss. by Dec '25,7 out of 21,New Property,Unfurnished,East,â‚¹3.30 Cr ,"â‚¹5,444 per sqft ","The Empiirian is a residential project in SG Highway developed by Pravish Group. Offers 4 BHK Apartments and 5 BHK Penthouse for sale in SG Highway, Ahmedabad. Possession on Dec27. And also approved by RERA.4BHK Apartments with area sizes of 3861 Sqft super built up area and 5BHK Penthouse with area sizes of 6075 Sft super built up. The Empiirian has a total 2 towers with 21st story building construction. Total 160 units.Read more"
5899,"5 BHK Apartment for Sale in Riviera Elite, Shela Ahmedabad",Carpet Area,2480 sqft,Ready to Move,10 out of 21,Resale,Unfurnished,East,â‚¹3.85 Cr ,"â‚¹8,540 per sqft ","Available 5 bhk luxurious apartment for sale in riviera elite, located at sky city township, shela. A project in the peaceful and surreal sky city township, sp road, these 4  5 bhk homes cater to all your needs as you get to choose between the comfort of a single, duplex and triplex apartments. Apart from the beauty of the homes, it has a widespread offering of exclusive amenities in harmony with natures touch. It truly stands tall as the home of your dreams.Read more"
5900,"4 BHK Apartment for Sale in Eminence 96, Thaltej Ahmedabad",Carpet Area,1461 sqft,Poss. by Dec '24,5 out of 12,New Property,Unfurnished,East,â‚¹2.61 Cr ,"â‚¹7,500 per sqft ","4 BHK Flat for sale with specious bedrooms Prime Location, 24 hour water supply available, 24 hour security available, Need Facilities available by walking distance, Enough space for park your car.Read more"
5901,"4 BHK Apartment for Sale in Altius Viitor, Ambli Bopal Road Ahmedabad",Super Area,5550 sqft,Poss. by Dec '24,7 out of 10,Resale,Unfurnished,North - East,â‚¹4.48 Cr ,"â‚¹8,072 per sqft ","4 bhk Flat Available for sale Synthesis Vittor, Ambli , prime locatio flat, low rise scheme, internal plaster with putty, vestibule, dwaring room, living room and dinning and master bedroom italian marble, 2 bedroom wooden flooring, other bedroom, kitechen and domestic help room vitrified tile, kitchen complete modular with granite working top,  air conditioning VRV,  centralized pressure pump, water heater heat pump, call me for more detialsRead more"
5902,"4 BHK Apartment for Sale in Anantara, Shahibag Ahmedabad",Carpet Area,2035 sqft,Ready to Move,6 out of 12,New Property,Unfurnished,East,â‚¹3.51 Cr ,"â‚¹10,000 per sqft ",
5903,"4 BHK Apartment for Sale in Sankalp Grace 3, Shilaj Ahmedabad",Super Area,3727 sqft,Ready to Move,7 out of 11,New Property,Unfurnished,East,â‚¹2.68 Cr ,"â‚¹7,191 per sqft ","Check out this 4 bhk apartment for sale in sankalp grace 3, a popular residential project that houses inDemand flats in thaltej, ahmedabad west. Containing 4 bedrooms, 3 bathrooms and 2 balconies, this flat is spread over a super built up area of 3726 sq.Ft. This flat lies on the 10th level of a 12 storey building. This 15 years old property is available for immediate possession as the project is ready to move. The well built vitrified flooring enhances the aesthetic appeal of this flat.Read more"
5904,"4 BHK Apartment for Sale in Earth Elegance, Bodakdev Ahmedabad",Super Area,2700 sqft,Ready to Move,2 out of 10,Resale,Unfurnished,East,â‚¹2.70 Cr ,"â‚¹10,000 per sqft ","Earth elegance is one of the most popular destination for buying apartments flats in bodakdev, ahmedabad west. You too can be a part of this society by purchasing this 4 bhk flat here. The flat is facing the northEast direction. Constructed on a super built up area of 2700 sq.Ft., the flat comprises 4 bedrooms, 4 bathrooms and 2 balconies. The residential building has 10 floors in total and the flat for sale is located on the 2nd floor.Read more"
5905,"4 BHK Apartment for Sale in ZION WINDFIELD, Thaltej Ahmedabad",Carpet Area,2206 sqft,Ready to Move,7 out of 11,Resale,Unfurnished,East,â‚¹2.70 Cr ,"â‚¹7,343 per sqft ","A residential flat available for Sell in the prime location of city. 24 hour water, lift and security facilities available. Very peaceful locality. All basic needs available nearby. Well develop residential, villas and apartments, market places, business centre, schools and banks are just at walking distance..Read more"
5906,"5 BHK Apartment for Sale in Riviera Woods, Shela Ahmedabad",Carpet Area,2479 sqft,Ready to Move,12 out of 20,New Property,Unfurnished,East,â‚¹2.93 Cr ,"â‚¹6,500 per sqft ","A very well designed stylish and classy 4 BHK apartments with all our traditional stamp of excellence and amenities along with highest quality of specifications, design and meticulous planning for your comfort and convenience.Read more"
5907,"4 BHK Apartment for Sale in Sankalp Grace 3, Shilaj Ahmedabad",Carpet Area,2170 sqft,Ready to Move,9 out of 13,New Property,Unfurnished,East,â‚¹2.82 Cr ,"â‚¹7,200 per sqft ","Designed by a Renowned Architect, ADS Architect Pvt. Ltd.Indoor Swimming PoolAll units with spacious balconiesRead more"
5908,"4 BHK Apartment for Sale in Shubham Skyz, Bodakdev Ahmedabad",Carpet Area,2500 sqft,Ready to Move,4 out of 12,Resale,Unfurnished,East,â‚¹4.25 Cr ,"â‚¹8,814 per sqft ",4 BHK Specious Flat available on sell at good location with good room size and with all amenities 3 car parkingRead more
5909,"5 BHK Apartment for Sale in Riviera Majestica, Shela Ahmedabad",Super Area,5040 sqft,Poss. by Jun '26,8 out of 32,Resale,Unfurnished,East,â‚¹2.82 Cr ,"â‚¹5,600 per sqft ",5 bhk flat available for sale in riviera majestica. It is on 8th floor garden side facing unit. For more details contact usRead more
5910,"4 BHK Apartment for Sale in TIMES 104, Bodakdev Ahmedabad",Carpet Area,2415 sqft,Poss. by Dec '24,10 out of 29,New Property,Unfurnished,North - East,Call for Price,,"4 BHK Flat for sale in Bodakdev, Ahmedabad with modern day amenities. This might be your chance to grab the best 4 BHK property for sale in Bodakdev.Read more"
5911,"4 BHK Apartment for Sale in Saiyamm Apricus, Ambli Ahmedabad",Carpet Area,2860 sqft,Poss. by Dec '25,16 out of 19,New Property,Unfurnished,East,â‚¹4.42 Cr ,"â‚¹8,500 per sqft ","A quiet and beautiful apartment located in heart of the city is available on sale in Ahmedabad west . Property is nicely located with all facilities nearby such as market, Hospital, Mother dairy, Shopping mall, Bus stand etc. Sector is very posh and premium.Read more"
5912,"4 BHK Apartment for Sale in Shilp Paradise, Bodakdev Ahmedabad",Carpet Area,1960 sqft,Poss. by Dec '24,6 out of 9,New Property,Unfurnished,West,â‚¹2.63 Cr ,"â‚¹7,800 per sqft ","Quick overview of Shilp ParadiseSHILP PARADISE is situated in the west Ahmedabads working and residential communities.It is also perfectly placed in the center of everything, with leading malls, food hubs, education institutions, hospitals close by.Enjoy shopping Indoor shopping malls at the S G road provide a modern and contemporary approach. However, if you prefer a leisurely day surrounding yourself with beautiful fashion boutiques, cafes and restaurants for every palate then the SBR which is minutesRead more"
5913,"4 BHK Apartment for Sale in Amara, Bodakdev Ahmedabad",Carpet Area,2856 sqft,Ready to Move,6 out of 7,New Property,Unfurnished,East,â‚¹3.80 Cr ,"â‚¹8,000 per sqft ","A quiet and beautiful Apartment located in heart of the city is available on sale in Ahmedabad. Property is nicely located with all facilities nearby such as market, hospital, mother dairy, shopping mall, bus stand etc. Sector is very posh and premium.Read more"
5914,"4 BHK Apartment for Sale in Shivalik Avenue, Bodakdev Ahmedabad",Carpet Area,1904 sqft,Ready to Move,4 out of 7,Resale,Semi-Furnished,East,â‚¹3 Cr ,"â‚¹9,169 per sqft ","The project is spread over a total area of 1.26 acres of land.  It has 53 of open space. Shivalik Avenue has a total of 3 towers. The construction is of  7 floors.  An accommodation of 63 units has been provided. Luxury apartments at a prime location,Very close to schools, hospitals  SG Highway,Home to a gym for fitness enthusiasts,24X7 security  earthquake resistantRead more"
5915,"4 BHK Apartment for Sale in Riviera Palacio, Shela Ahmedabad",Carpet Area,3829 sqft,Poss. by Jun '29,1 out of 37,Resale,Unfurnished,East,â‚¹3.88 Cr ,"â‚¹5,500 per sqft ","Riviera Palacio is the world of regal living in Ahmedabad, with the royal appearance of a lifestyle that comes along with top notch ...Read more"
5916,"4 BHK Apartment for Sale in Zodiac Marquis, Bodakdev Ahmedabad",Super Area,4188 sqft,Ready to Move,5 out of 7,New Property,Unfurnished,East,â‚¹3.39 Cr ,"â‚¹8,100 per sqft ","A professionally conceptualised Residential property, this stateofthe art project is visually appealing. The project offers Under Construction units. The project offers property options such as Flat which are unparalleled and value for money. The property units offer a comfortable space, and vary in size from 4 BHK Flat 4188. 0 Sq. Ft.  4188. 0 Sq. Ft. . Smartly planned, the complex has a total of 3 towers. 01 May 2016 is the projects launch date. Its official date of possession is 01 December 2019.::::::::Zodiac Marquis is a high quality yet affordable residential project by Zodiac DevelopersRead more"
5917,"4 BHK Apartment for Sale in Swati Crimson, Thaltej Ahmedabad",Carpet Area,1650 sqft,Ready to Move,6 out of 13,Resale,Furnished,East,â‚¹3.55 Cr ,"â‚¹12,478 per sqft ","Swati crimson is located in Thaltej.  all residents have easy access to some of the truly desired facilities such as Gymnasium, Power Backup. If you are a sports lover, there are provisions meant for you such as a Badminton Court. Other facilities include Library, provisions in the project. Kids can use the Childrens Play Area, nearby apart from Swimming Pool. Come home to Swati Crimson And Clover. Call for more details.Read more"
5918,4 BHK Apartment for Sale in Sola Ahmedabad,Carpet Area,321 sqyrd,Poss. by Jun '26,17 out of 20,New Property,Unfurnished,East,â‚¹3.60 Cr ,"â‚¹7,222 per sqft ","Check out Sant Stark Torre in Sola, one of the upcoming underconstruction housing societies in Ahmedabad West. This society will have all basic facilities and amenities to suit homebuyers needs and requirements. Brought to you by Sant Realcon LLP, Sant Stark Torre is scheduled for possession in Jun 2026Read more"
5919,"4 BHK Apartment for Sale in Satyamev Luxor, Dev Kutir 1, Ambli Ahmedabad",Carpet Area,2327 sqft,Poss. by Dec '25,9 out of 23,New Property,Unfurnished,East,â‚¹2.79 Cr ,"â‚¹6,596 per sqft ","A quiet and beautiful apartment located in heart of the city is available on sale in Ahmadabad. Property is nicely located with all facilities nearby such as market, hospital, mother dairy, shopping mall, bus stand etc. Sector is very posh and premium.Read more"
5920,4 BHK Apartment for Sale in Thaltej Ahmedabad,Carpet Area,3906 sqft,Poss. by Aug '24,1 out of 10,New Property,Unfurnished,East,Call for Price,,The property is situated one of the most developing area of Ahmedabad.Read more
5921,4 BHK Apartment for Sale in Sumeru Ahmedabad,Carpet Area,1682 sqft,Poss. by Jan '27,Ground out of 10,New Property,Unfurnished,North,â‚¹2.70 Cr ,"â‚¹16,052 per sqft ","A quiet and beautiful Apartment located in heart of the city is available on sale in Ahmedabad. Property is nicely located with all facilities nearby such as market, hospital, mother dairy, shopping mall, bus stand etc. Sector is very posh and premium.Read more"
5922,"4 BHK Apartment for Sale in Friendsville Lifestyle, Chimanlal Girdharlal Road Ahmedabad",Carpet Area,2115 sqft,Ready to Move,7 out of 10,Resale,Furnished,East,â‚¹2.70 Cr ,"â‚¹7,660 per sqft ","reputed builers,good construction quality,nice location,air circulated,flat,silent area,good locality,vastu complaint,nice environment,etc..Read more"
5923,"4 BHK Apartment for Sale in Rajshree Samvar II, Navrangpura Ahmedabad",Carpet Area,2057 sqft,Poss. by Dec '24,3 out of 8,New Property,Unfurnished,East,â‚¹2.81 Cr ,"â‚¹8,197 per sqft ","Available 4 BHK Residential Flat on sale in Rajshri Samvar 2 at Navrangpura, Ahmedabad.Size  3428 SqftPrice   2.81 Cr.For More Details CallSachin Jain Aditya PropertyRead more"
5924,"4 BHK Apartment for Sale in Shubham Skyz, Bodakdev Ahmedabad",Carpet Area,2700 sqft,Ready to Move,6 out of 12,Resale,Unfurnished,East,â‚¹4.50 Cr ,"â‚¹9,332 per sqft ","Available 4 BHK spacious apartment for sale in Shubham Skyz, located at Bodadkev, Near Rajpath Club Road. For more details and site visit pese contact us.Read more"
5925,"4 BHK Apartment for Sale in Anantara Alpines, Thaltej Ahmedabad",Carpet Area,2148 sqft,Poss. by Dec '24,8 out of 10,New Property,Unfurnished,East,â‚¹2.92 Cr ,"â‚¹7,500 per sqft ","Anantara Alpines is conveniently situated in the Thaltej, Ahmedabad and is a project that is well planned. The welldesigned Anantara Alpines project is available in the price range of Rs. 2. 26 Cr  3. 15 Cr. The carefully laid out units of this Residential complex are sure to mesmerize most buyers. The project is smartly constructed, and all the units are Under Construction. Designed to cater to the needs of different individuals, the property offers different unit types as Flat. The property units offer a comfortable space, and vary in size from 4 BHK Flat 3906. 0 Sq. Ft.  4378. 0 Sq. Ft.Read more"
